"diff_id","del","ins","mod","total","dummy"
"1691",8,0,1,9,"dummy"
"1693",0,1,0,1,"dummy"
"1694",0,0,0,0,"dummy"
"1695",0,5,0,5,"dummy"
"1696",0,2,0,2,"dummy"
"1697",0,0,0,0,"dummy"
"1698",7,5,1,13,"dummy"
"1699",0,3,0,3,"dummy"
"1700",0,3,0,3,"dummy"
"1701",0,1,0,1,"dummy"
"1702",1,2,1,4,"dummy"
"1703",5,4,0,9,"dummy"
"1704",18,19,3,40,"dummy"
"1714",0,1,0,1,"dummy"
"1715",1,4,0,5,"dummy"
"1716",0,14,0,14,"dummy"
"1718",0,0,0,0,"dummy"
"1719",0,0,0,0,"dummy"
"1739",0,3,0,3,"dummy"
"1740",0,0,0,0,"dummy"
"1741",0,0,0,0,"dummy"
"1742",3,0,0,3,"dummy"
"1743",0,0,2,2,"dummy"
"1744",0,0,1,1,"dummy"
"1745",2,1,0,3,"dummy"
"1746",0,0,0,0,"dummy"
"1747",2,3,1,6,"dummy"
"1749",2,0,0,2,"dummy"
"1750",0,1,0,1,"dummy"
"1751",0,1,0,1,"dummy"
"1752",1,1,4,6,"dummy"
"1753",0,1,0,1,"dummy"
"1754",0,0,1,1,"dummy"
"1755",0,0,2,2,"dummy"
"1756",0,3,0,3,"dummy"
"1757",3,0,4,7,"dummy"
"1758",0,0,1,1,"dummy"
"1759",0,0,1,1,"dummy"
"1760",0,1,0,1,"dummy"
"1761",1,0,1,2,"dummy"
"1763",0,0,4,4,"dummy"
"1765",0,4,1,5,"dummy"
"1766",0,1,0,1,"dummy"
"1767",0,2,1,3,"dummy"
"1768",0,2,1,3,"dummy"
"1769",0,0,1,1,"dummy"
"1770",0,0,1,1,"dummy"
"1771",0,3,0,3,"dummy"
"1772",0,1,0,1,"dummy"
"1774",5,5,1,11,"dummy"
"1775",0,0,1,1,"dummy"
"1776",0,0,2,2,"dummy"
"1777",0,7,4,11,"dummy"
"1778",7,0,0,7,"dummy"
"1781",0,0,1,1,"dummy"
"1782",0,2,0,2,"dummy"
"1783",0,0,1,1,"dummy"
"1785",0,2,3,5,"dummy"
"1786",0,5,0,5,"dummy"
"1787",0,5,0,5,"dummy"
"1788",4,0,0,4,"dummy"
"1789",0,2,0,2,"dummy"
"1790",2,4,0,6,"dummy"
"1791",1,0,0,1,"dummy"
"1792",0,2,0,2,"dummy"
"1793",0,1,0,1,"dummy"
"1794",0,0,1,1,"dummy"
"1795",0,1,0,1,"dummy"
"1796",3,1,0,4,"dummy"
"1797",0,4,0,4,"dummy"
"1799",5,14,4,23,"dummy"
"1800",14,4,3,21,"dummy"
"1801",4,14,3,21,"dummy"
"1803",0,3,1,4,"dummy"
"1804",0,1,0,1,"dummy"
"1807",0,3,0,3,"dummy"
"1808",2,4,0,6,"dummy"
"1809",0,0,2,2,"dummy"
"1810",0,0,1,1,"dummy"
"1811",8,4,1,13,"dummy"
"1812",0,0,1,1,"dummy"
"1813",1,0,0,1,"dummy"
"1814",0,8,0,8,"dummy"
"1815",2,2,0,4,"dummy"
"1816",0,0,1,1,"dummy"
"1817",0,0,2,2,"dummy"
"1818",0,1,0,1,"dummy"
"1819",0,0,2,2,"dummy"
"1820",0,9,0,9,"dummy"
"1821",0,10,0,10,"dummy"
"1822",0,7,0,7,"dummy"
"1823",16,2,0,18,"dummy"
"1824",2,16,0,18,"dummy"
"1825",0,11,2,13,"dummy"
"1826",1,3,0,4,"dummy"
"1827",0,0,1,1,"dummy"
"1828",0,1,1,2,"dummy"
"1829",0,2,0,2,"dummy"
"1830",0,1,0,1,"dummy"
"1831",1,3,0,4,"dummy"
"1832",1,0,0,1,"dummy"
"1833",0,0,2,2,"dummy"
"1836",6,0,4,10,"dummy"
"1837",0,2,0,2,"dummy"
"1838",0,3,0,3,"dummy"
"1839",0,7,0,7,"dummy"
"1840",0,5,0,5,"dummy"
"1841",0,2,0,2,"dummy"
"1842",0,1,0,1,"dummy"
"1843",0,2,0,2,"dummy"
"1844",1,2,0,3,"dummy"
"1845",11,8,6,25,"dummy"
"1846",0,2,0,2,"dummy"
"1848",0,0,1,1,"dummy"
"1868",4,3,2,9,"dummy"
"1869",3,2,2,7,"dummy"
"1870",0,3,0,3,"dummy"
"1871",2,0,1,3,"dummy"
"1872",0,0,1,1,"dummy"
"1873",0,0,0,0,"dummy"
"1875",0,3,3,6,"dummy"
"1879",0,2,1,3,"dummy"
"1883",0,2,0,2,"dummy"
"1885",0,0,1,1,"dummy"
"1886",0,1,0,1,"dummy"
"1889",0,0,2,2,"dummy"
"1890",0,0,0,0,"dummy"
"1891",0,0,2,2,"dummy"
"1892",0,4,0,4,"dummy"
"1893",0,1,0,1,"dummy"
"1895",1,1,0,2,"dummy"
"1896",0,0,0,0,"dummy"
"1898",0,1,0,1,"dummy"
"1899",0,1,0,1,"dummy"
"1900",0,1,0,1,"dummy"
"1901",7,3,1,11,"dummy"
"1902",1,2,0,3,"dummy"
"1903",0,10,3,13,"dummy"
"1904",0,2,0,2,"dummy"
"1905",1,0,0,1,"dummy"
"1906",1,2,0,3,"dummy"
"1907",0,1,0,1,"dummy"
"1909",0,0,0,0,"dummy"
"1913",0,3,0,3,"dummy"
"1914",0,0,0,0,"dummy"
"1924",1,0,1,2,"dummy"
"1925",0,1,0,1,"dummy"
"1926",5,2,1,8,"dummy"
"1927",0,2,0,2,"dummy"
"1928",0,0,1,1,"dummy"
"1929",2,0,0,2,"dummy"
"1964",0,1,0,1,"dummy"
"1965",1,4,0,5,"dummy"
"1967",2,0,3,5,"dummy"
"1972",1,7,1,9,"dummy"
"1973",0,1,0,1,"dummy"
"1974",0,1,0,1,"dummy"
"1975",0,1,0,1,"dummy"
"1976",15,1,0,16,"dummy"
"1987",0,0,0,0,"dummy"
"1988",0,1,0,1,"dummy"
"1989",1,1,0,2,"dummy"
"1990",0,0,0,0,"dummy"
"1991",0,0,2,2,"dummy"
"1992",0,1,0,1,"dummy"
"1993",1,0,0,1,"dummy"
"1995",0,0,0,0,"dummy"
"1996",7,0,0,7,"dummy"
"1997",0,0,0,0,"dummy"
"1998",1,0,0,1,"dummy"
"1999",0,0,1,1,"dummy"
"2003",0,0,0,0,"dummy"
"2006",0,1,0,1,"dummy"
"2007",1,0,2,3,"dummy"
"2008",0,1,0,1,"dummy"
"2009",0,1,2,3,"dummy"
"2010",0,0,1,1,"dummy"
"2013",2,9,3,14,"dummy"
"2017",2,4,1,7,"dummy"
"2018",1,2,0,3,"dummy"
"2019",4,2,1,7,"dummy"
"2020",2,4,1,7,"dummy"
"2021",4,3,0,7,"dummy"
"2022",0,2,0,2,"dummy"
"2023",2,1,1,4,"dummy"
"2024",0,0,2,2,"dummy"
"2025",0,5,0,5,"dummy"
"2027",0,15,0,15,"dummy"
"2042",0,0,1,1,"dummy"
"2043",1,1,0,2,"dummy"
"2045",6,0,4,10,"dummy"
"2048",1,1,0,2,"dummy"
"2049",0,0,2,2,"dummy"
"2050",0,0,1,1,"dummy"
"2051",2,0,0,2,"dummy"
"2052",0,0,2,2,"dummy"
"2053",0,0,0,0,"dummy"
"2054",0,0,0,0,"dummy"
"2062",2,2,1,5,"dummy"
"2064",12,14,4,30,"dummy"
"2065",0,0,2,2,"dummy"
"2066",0,1,0,1,"dummy"
"2067",1,0,1,2,"dummy"
"2068",0,1,1,2,"dummy"
"2069",2,0,2,4,"dummy"
"2070",0,2,1,3,"dummy"
"2071",0,0,1,1,"dummy"
"2072",4,2,1,7,"dummy"
"2073",0,0,0,0,"dummy"
"2076",6,0,0,6,"dummy"
"2077",0,7,0,7,"dummy"
"2078",7,0,0,7,"dummy"
"2098",0,3,1,4,"dummy"
"2099",0,0,1,1,"dummy"
"2100",2,1,0,3,"dummy"
"2101",0,1,0,1,"dummy"
"2102",0,0,1,1,"dummy"
"2103",0,0,1,1,"dummy"
"2106",1,2,0,3,"dummy"
"2107",4,4,0,8,"dummy"
"2131",0,0,0,0,"dummy"
"2132",0,4,0,4,"dummy"
"2133",0,0,1,1,"dummy"
"2135",0,0,1,1,"dummy"
"2136",1,0,0,1,"dummy"
"2137",0,1,0,1,"dummy"
"2138",0,0,1,1,"dummy"
"2140",4,3,3,10,"dummy"
"2142",11,1,0,12,"dummy"
"2143",0,2,0,2,"dummy"
"2145",0,0,1,1,"dummy"
"2149",0,4,0,4,"dummy"
"2153",0,12,0,12,"dummy"
"2156",0,2,0,2,"dummy"
"2160",0,0,1,1,"dummy"
"2162",0,1,0,1,"dummy"
"2164",0,0,1,1,"dummy"
"2165",0,1,2,3,"dummy"
"2179",0,1,1,2,"dummy"
"2180",1,1,1,3,"dummy"
"2181",0,0,0,0,"dummy"
"2182",0,0,0,0,"dummy"
"2183",0,0,0,0,"dummy"
"2184",0,0,0,0,"dummy"
"2186",0,0,1,1,"dummy"
"2197",0,0,1,1,"dummy"
"2198",0,0,1,1,"dummy"
"2199",0,0,2,2,"dummy"
"2200",26,3,7,36,"dummy"
"2202",0,2,0,2,"dummy"
"2204",0,1,0,1,"dummy"
"2205",1,0,0,1,"dummy"
"2206",0,5,0,5,"dummy"
"2207",0,1,0,1,"dummy"
"2208",1,0,0,1,"dummy"
"2209",0,2,0,2,"dummy"
"2210",0,1,0,1,"dummy"
"2212",10,14,3,27,"dummy"
"2213",0,0,3,3,"dummy"
"2214",0,1,0,1,"dummy"
"2215",0,2,0,2,"dummy"
"2217",1,0,0,1,"dummy"
"2221",0,0,1,1,"dummy"
"2222",0,4,1,5,"dummy"
"2223",0,0,1,1,"dummy"
"2224",0,0,1,1,"dummy"
"2227",0,0,1,1,"dummy"
"2228",0,0,1,1,"dummy"
"2229",0,0,1,1,"dummy"
"2230",0,0,1,1,"dummy"
"2231",0,0,1,1,"dummy"
"2232",0,0,1,1,"dummy"
"2233",0,0,1,1,"dummy"
"2234",0,0,1,1,"dummy"
"2235",0,0,1,1,"dummy"
"2236",0,0,1,1,"dummy"
"2237",0,0,1,1,"dummy"
"2238",0,0,1,1,"dummy"
"2239",0,0,1,1,"dummy"
"2240",0,0,1,1,"dummy"
"2241",0,0,1,1,"dummy"
"2242",0,0,1,1,"dummy"
"2243",0,0,1,1,"dummy"
"2244",0,0,1,1,"dummy"
"2245",0,0,1,1,"dummy"
"2246",0,0,1,1,"dummy"
"2264",0,0,0,0,"dummy"
"2266",0,4,0,4,"dummy"
"2270",4,0,2,6,"dummy"
"2271",0,0,2,2,"dummy"
"2272",0,0,2,2,"dummy"
"2273",0,0,2,2,"dummy"
"2274",0,0,2,2,"dummy"
"2275",0,2,2,4,"dummy"
"2280",0,0,1,1,"dummy"
"2281",10,9,2,21,"dummy"
"2282",0,1,0,1,"dummy"
"2283",0,1,0,1,"dummy"
"2285",2,0,7,9,"dummy"
"2286",0,0,1,1,"dummy"
"2287",0,2,0,2,"dummy"
"2288",0,0,0,0,"dummy"
"2290",3,8,0,11,"dummy"
"2292",0,1,0,1,"dummy"
"2293",0,2,0,2,"dummy"
"2294",0,0,1,1,"dummy"
"2295",0,0,1,1,"dummy"
"2298",18,6,1,25,"dummy"
"2299",6,15,3,24,"dummy"
"2301",0,0,1,1,"dummy"
"2302",1,8,4,13,"dummy"
"2303",0,1,0,1,"dummy"
"2304",0,1,0,1,"dummy"
"2306",0,1,0,1,"dummy"
"2308",0,0,1,1,"dummy"
"2316",0,2,0,2,"dummy"
"2317",0,1,0,1,"dummy"
"2319",0,0,0,0,"dummy"
"2323",0,0,4,4,"dummy"
"2328",0,0,1,1,"dummy"
"2329",0,0,2,2,"dummy"
"2330",0,1,0,1,"dummy"
"2331",0,1,0,1,"dummy"
"2332",0,0,2,2,"dummy"
"2334",0,2,0,2,"dummy"
"2335",1,0,1,2,"dummy"
"2336",0,1,0,1,"dummy"
"2337",0,6,0,6,"dummy"
"2357",0,1,0,1,"dummy"
"2361",0,0,1,1,"dummy"
"2362",6,2,0,8,"dummy"
"2363",0,1,0,1,"dummy"
"2364",7,10,0,17,"dummy"
"2371",0,0,0,0,"dummy"
"2372",0,0,0,0,"dummy"
"2373",0,0,0,0,"dummy"
"2374",0,0,0,0,"dummy"
"2376",0,0,0,0,"dummy"
"2377",0,0,2,2,"dummy"
"2378",0,0,6,6,"dummy"
"2379",0,0,2,2,"dummy"
"2380",0,0,2,2,"dummy"
"2383",0,0,1,1,"dummy"
"2385",0,0,1,1,"dummy"
"2386",0,0,1,1,"dummy"
"2387",0,0,1,1,"dummy"
"2388",0,2,2,4,"dummy"
"2389",0,3,0,3,"dummy"
"2390",1,2,0,3,"dummy"
"2391",6,5,3,14,"dummy"
"2400",0,1,0,1,"dummy"
"2404",11,1,2,14,"dummy"
"2405",0,3,0,3,"dummy"
"2406",0,0,0,0,"dummy"
"2409",0,0,2,2,"dummy"
"2410",0,0,1,1,"dummy"
"2411",0,0,2,2,"dummy"
"2415",0,0,1,1,"dummy"
"2416",0,0,0,0,"dummy"
"2419",0,7,0,7,"dummy"
"2420",0,2,0,2,"dummy"
"2421",0,2,5,7,"dummy"
"2422",0,2,0,2,"dummy"
"2423",0,2,0,2,"dummy"
"2424",0,0,1,1,"dummy"
"2425",0,0,1,1,"dummy"
"2426",0,0,1,1,"dummy"
"2427",1,6,4,11,"dummy"
"2428",1,0,0,1,"dummy"
"2429",0,0,3,3,"dummy"
"2430",1,0,0,1,"dummy"
"2437",0,5,0,5,"dummy"
"2438",0,0,5,5,"dummy"
"2439",0,2,0,2,"dummy"
"2440",15,2,3,20,"dummy"
"2441",0,0,2,2,"dummy"
"2442",0,0,0,0,"dummy"
"2445",0,0,1,1,"dummy"
"2446",0,0,0,0,"dummy"
"2447",1,5,0,6,"dummy"
"2448",8,0,0,8,"dummy"
"2449",0,0,0,0,"dummy"
"2450",0,0,0,0,"dummy"
"2451",0,1,0,1,"dummy"
"2452",0,0,0,0,"dummy"
"2453",0,0,1,1,"dummy"
"2455",1,1,0,2,"dummy"
"2460",0,1,0,1,"dummy"
"2462",0,2,0,2,"dummy"
"2465",0,1,0,1,"dummy"
"2467",0,4,0,4,"dummy"
"2468",1,0,0,1,"dummy"
"2469",0,0,5,5,"dummy"
"2471",2,0,0,2,"dummy"
"2472",1,2,3,6,"dummy"
"2473",0,0,3,3,"dummy"
"2505",0,7,0,7,"dummy"
"2506",0,1,0,1,"dummy"
"2508",0,2,1,3,"dummy"
"2511",0,0,1,1,"dummy"
"2512",1,1,2,4,"dummy"
"2516",0,0,1,1,"dummy"
"2517",0,8,0,8,"dummy"
"2518",0,1,0,1,"dummy"
"2519",0,1,1,2,"dummy"
"2527",0,0,1,1,"dummy"
"2528",0,2,0,2,"dummy"
"2529",0,0,1,1,"dummy"
"2544",0,0,1,1,"dummy"
"2545",0,0,0,0,"dummy"
"2550",1,3,1,5,"dummy"
"2551",3,1,0,4,"dummy"
"2552",0,2,2,4,"dummy"
"2553",0,1,0,1,"dummy"
"2554",0,1,1,2,"dummy"
"2555",0,2,0,2,"dummy"
"2556",0,0,1,1,"dummy"
"2557",1,0,0,1,"dummy"
"2558",0,1,0,1,"dummy"
"2559",1,2,0,3,"dummy"
"2560",0,1,0,1,"dummy"
"2570",1,8,0,9,"dummy"
"2571",4,6,2,12,"dummy"
"2572",0,6,0,6,"dummy"
"2573",0,1,0,1,"dummy"
"2574",1,2,0,3,"dummy"
"2575",2,3,0,5,"dummy"
"2576",0,0,1,1,"dummy"
"2577",1,0,0,1,"dummy"
"2578",1,15,2,18,"dummy"
"2625",4,11,4,19,"dummy"
"2635",2,0,2,4,"dummy"
"2636",0,1,3,4,"dummy"
"2662",0,2,1,3,"dummy"
"2663",0,0,1,1,"dummy"
"2670",0,0,1,1,"dummy"
"2674",0,0,1,1,"dummy"
"2675",0,2,1,3,"dummy"
"2676",1,2,0,3,"dummy"
"2677",2,2,0,4,"dummy"
"2678",1,2,0,3,"dummy"
"2679",0,0,1,1,"dummy"
"2680",2,0,0,2,"dummy"
"2681",0,1,0,1,"dummy"
"2682",5,0,3,8,"dummy"
"2683",0,4,0,4,"dummy"
"2684",1,2,0,3,"dummy"
"2699",0,1,0,1,"dummy"
"2700",0,1,0,1,"dummy"
"2703",0,0,1,1,"dummy"
"2704",0,0,1,1,"dummy"
"2705",0,0,2,2,"dummy"
"2706",0,0,2,2,"dummy"
"2707",0,2,2,4,"dummy"
"2713",0,0,1,1,"dummy"
"2714",29,2,1,32,"dummy"
"2715",1,0,0,1,"dummy"
"2721",0,0,1,1,"dummy"
"2722",2,0,0,2,"dummy"
"2726",10,18,5,33,"dummy"
"2727",12,11,3,26,"dummy"
"2580",5,6,1,12,"dummy"
"2587",0,0,1,1,"dummy"
"2588",0,1,1,2,"dummy"
"2591",1,1,1,3,"dummy"
"2592",3,4,1,8,"dummy"
"2593",6,4,0,10,"dummy"
"2594",0,0,2,2,"dummy"
"2595",2,2,8,12,"dummy"
"2596",0,0,7,7,"dummy"
"2597",0,1,0,1,"dummy"
"2598",0,0,2,2,"dummy"
"2599",0,0,2,2,"dummy"
"2600",0,0,2,2,"dummy"
"2601",0,0,1,1,"dummy"
"2602",0,0,1,1,"dummy"
"2603",3,6,5,14,"dummy"
"2604",0,11,5,16,"dummy"
"2605",1,3,0,4,"dummy"
"2606",1,1,0,2,"dummy"
"2607",1,3,1,5,"dummy"
"2608",3,1,1,5,"dummy"
"2609",0,4,0,4,"dummy"
"2610",1,1,0,2,"dummy"
"2611",1,1,0,2,"dummy"
"2612",1,1,0,2,"dummy"
"2613",4,2,1,7,"dummy"
"2614",2,4,4,10,"dummy"
"2615",1,1,0,2,"dummy"
"2616",0,1,0,1,"dummy"
"2617",1,1,0,2,"dummy"
"2618",0,0,1,1,"dummy"
"2619",0,3,0,3,"dummy"
"2620",5,1,0,6,"dummy"
"2621",6,6,2,14,"dummy"
"2622",5,3,1,9,"dummy"
"2623",0,3,2,5,"dummy"
"2629",0,2,0,2,"dummy"
"2630",0,1,0,1,"dummy"
"2631",1,1,0,2,"dummy"
"2632",1,0,0,1,"dummy"
"2633",1,1,0,2,"dummy"
"2638",0,5,0,5,"dummy"
"2639",5,1,1,7,"dummy"
"2640",0,1,0,1,"dummy"
"2641",0,0,1,1,"dummy"
"2642",0,0,0,0,"dummy"
"2643",0,0,1,1,"dummy"
"2644",0,5,0,5,"dummy"
"2645",3,0,0,3,"dummy"
"2646",0,1,0,1,"dummy"
"2647",1,3,3,7,"dummy"
"2648",0,1,1,2,"dummy"
"2649",1,2,1,4,"dummy"
"2658",2,0,0,2,"dummy"
"2659",0,1,0,1,"dummy"
"2660",1,1,0,2,"dummy"
"2688",3,8,5,16,"dummy"
"2689",1,0,1,2,"dummy"
"2692",1,1,0,2,"dummy"
"2693",0,3,1,4,"dummy"
"2694",0,1,0,1,"dummy"
"2695",1,0,0,1,"dummy"
"2696",3,0,0,3,"dummy"
"2697",0,3,0,3,"dummy"
"2709",0,0,2,2,"dummy"
"2710",1,0,1,2,"dummy"
"2711",0,0,1,1,"dummy"
"2717",0,1,2,3,"dummy"
"2718",1,0,0,1,"dummy"
"2719",0,0,2,2,"dummy"
"2724",0,36,0,36,"dummy"
"2732",1,0,0,1,"dummy"
"2733",0,0,0,0,"dummy"
"2735",0,0,0,0,"dummy"
"2742",2,1,0,3,"dummy"
"2745",0,1,0,1,"dummy"
"2746",0,2,1,3,"dummy"
"2750",1,1,0,2,"dummy"
"2751",0,3,1,4,"dummy"
"2752",0,1,0,1,"dummy"
"2753",1,0,0,1,"dummy"
"2754",3,0,0,3,"dummy"
"2755",0,3,0,3,"dummy"
"2757",11,1,3,15,"dummy"
"2759",0,2,0,2,"dummy"
"2761",0,1,0,1,"dummy"
"2762",2,4,0,6,"dummy"
"2765",0,1,0,1,"dummy"
"2766",0,0,1,1,"dummy"
"2767",2,5,0,7,"dummy"
"2768",0,2,1,3,"dummy"
"2769",0,2,0,2,"dummy"
"2770",5,2,0,7,"dummy"
"2771",1,0,0,1,"dummy"
"2772",0,2,0,2,"dummy"
"2773",0,1,0,1,"dummy"
"2774",1,0,0,1,"dummy"
"2776",4,1,0,5,"dummy"
"2777",0,3,1,4,"dummy"
"2778",0,1,1,2,"dummy"
"2779",1,0,0,1,"dummy"
"2780",0,1,0,1,"dummy"
"2781",2,6,0,8,"dummy"
"2784",0,0,1,1,"dummy"
"2785",2,1,0,3,"dummy"
"2786",0,0,1,1,"dummy"
"2787",0,0,1,1,"dummy"
"2788",0,0,0,0,"dummy"
"2790",0,9,0,9,"dummy"
"2791",0,0,0,0,"dummy"
"2792",0,1,0,1,"dummy"
"2794",0,0,1,1,"dummy"
"2795",0,0,1,1,"dummy"
"2796",0,0,1,1,"dummy"
"2797",0,0,1,1,"dummy"
"2798",0,0,1,1,"dummy"
"2799",0,0,1,1,"dummy"
"2800",0,0,1,1,"dummy"
"2801",0,0,1,1,"dummy"
"2802",0,0,1,1,"dummy"
"2803",0,0,1,1,"dummy"
"2804",0,0,1,1,"dummy"
"2805",0,0,1,1,"dummy"
"2806",0,0,1,1,"dummy"
"2807",0,0,1,1,"dummy"
"2808",0,0,1,1,"dummy"
"2809",0,0,0,0,"dummy"
"2810",4,3,0,7,"dummy"
"2812",0,2,0,2,"dummy"
"2813",1,2,1,4,"dummy"
"2814",0,1,1,2,"dummy"
"2817",1,0,0,1,"dummy"
"2818",0,0,1,1,"dummy"
"2819",0,2,0,2,"dummy"
"2820",4,0,0,4,"dummy"
"2822",0,1,0,1,"dummy"
"2824",0,2,0,2,"dummy"
"2825",0,1,0,1,"dummy"
"2826",0,1,0,1,"dummy"
"2827",0,2,0,2,"dummy"
"2829",6,0,0,6,"dummy"
"2830",2,5,2,9,"dummy"
"2832",1,0,1,2,"dummy"
"2833",8,1,1,10,"dummy"
"2836",0,0,1,1,"dummy"
"2837",0,0,0,0,"dummy"
"2839",0,0,1,1,"dummy"
"2843",0,0,1,1,"dummy"
"2844",0,0,1,1,"dummy"
"2845",0,0,1,1,"dummy"
"2847",0,0,1,1,"dummy"
"2848",0,0,1,1,"dummy"
"2849",0,0,2,2,"dummy"
"2850",0,0,1,1,"dummy"
"2851",0,0,1,1,"dummy"
"2852",0,0,1,1,"dummy"
"2853",2,1,1,4,"dummy"
"2854",2,2,0,4,"dummy"
"2855",0,1,1,2,"dummy"
"2856",0,0,1,1,"dummy"
"2857",0,0,1,1,"dummy"
"2858",0,0,1,1,"dummy"
"2859",0,0,1,1,"dummy"
"2860",0,0,1,1,"dummy"
"2861",0,0,2,2,"dummy"
"2862",0,0,1,1,"dummy"
"2863",0,0,1,1,"dummy"
"2864",0,0,1,1,"dummy"
"2867",4,6,0,10,"dummy"
"2868",1,0,1,2,"dummy"
"2869",0,1,0,1,"dummy"
"2897",2,0,3,5,"dummy"
"2899",0,2,0,2,"dummy"
"2900",0,1,0,1,"dummy"
"2901",0,8,1,9,"dummy"
"2902",0,3,0,3,"dummy"
"2903",0,0,1,1,"dummy"
"2904",0,1,0,1,"dummy"
"2905",0,1,0,1,"dummy"
"2906",0,1,0,1,"dummy"
"2907",1,2,0,3,"dummy"
"2908",10,14,0,24,"dummy"
"2910",0,1,3,4,"dummy"
"2911",0,1,4,5,"dummy"
"2912",2,0,3,5,"dummy"
"2913",0,1,3,4,"dummy"
"2914",1,0,3,4,"dummy"
"2915",0,2,3,5,"dummy"
"2916",2,2,3,7,"dummy"
"2920",2,0,1,3,"dummy"
"2924",0,0,1,1,"dummy"
"2941",2,2,0,4,"dummy"
"2942",1,3,0,4,"dummy"
"2944",1,6,0,7,"dummy"
"2945",0,0,1,1,"dummy"
"2946",0,1,0,1,"dummy"
"2948",0,2,2,4,"dummy"
"2949",1,1,0,2,"dummy"
"2950",4,4,4,12,"dummy"
"2951",2,0,1,3,"dummy"
"2952",0,2,1,3,"dummy"
"2954",0,1,0,1,"dummy"
"2955",0,1,0,1,"dummy"
"2956",0,4,1,5,"dummy"
"2957",0,3,0,3,"dummy"
"2962",1,7,3,11,"dummy"
"2963",0,0,1,1,"dummy"
"2966",0,9,0,9,"dummy"
"2968",2,0,0,2,"dummy"
"2972",2,2,1,5,"dummy"
"2974",0,1,0,1,"dummy"
"2975",0,4,0,4,"dummy"
"2976",0,1,0,1,"dummy"
"2978",5,1,1,7,"dummy"
"2979",0,1,0,1,"dummy"
"2980",0,0,1,1,"dummy"
"2981",0,0,2,2,"dummy"
"2982",0,0,1,1,"dummy"
"2983",0,0,2,2,"dummy"
"2984",0,0,1,1,"dummy"
"2985",0,0,2,2,"dummy"
"2986",2,0,0,2,"dummy"
"2993",1,1,2,4,"dummy"
"2994",0,0,1,1,"dummy"
"2996",0,0,1,1,"dummy"
"2997",0,0,1,1,"dummy"
"2998",0,0,1,1,"dummy"
"3000",0,2,1,3,"dummy"
"3001",0,1,0,1,"dummy"
"3002",0,2,1,3,"dummy"
"3003",0,0,1,1,"dummy"
"3014",2,1,1,4,"dummy"
"3015",0,0,1,1,"dummy"
"3016",0,1,0,1,"dummy"
"3017",0,2,0,2,"dummy"
"3024",0,0,0,0,"dummy"
"3028",0,1,0,1,"dummy"
"3029",1,4,2,7,"dummy"
"3030",0,0,1,1,"dummy"
"3033",0,0,0,0,"dummy"
"3034",0,0,0,0,"dummy"
"3036",0,2,0,2,"dummy"
"3037",0,0,1,1,"dummy"
"3038",0,1,0,1,"dummy"
"3039",0,0,1,1,"dummy"
"3040",0,0,4,4,"dummy"
"3041",0,0,2,2,"dummy"
"3042",3,1,1,5,"dummy"
"3044",0,1,0,1,"dummy"
"3045",1,0,0,1,"dummy"
"3046",0,3,0,3,"dummy"
"3047",2,13,2,17,"dummy"
"3048",1,3,1,5,"dummy"
"3049",1,2,0,3,"dummy"
"3050",0,1,0,1,"dummy"
"3051",2,0,1,3,"dummy"
"3053",4,1,0,5,"dummy"
"3056",1,0,0,1,"dummy"
"3058",0,0,0,0,"dummy"
"3059",0,20,0,20,"dummy"
"3060",2,2,0,4,"dummy"
"3061",16,0,2,18,"dummy"
"3062",0,1,0,1,"dummy"
"3063",2,2,1,5,"dummy"
"3064",0,0,1,1,"dummy"
"3066",0,1,0,1,"dummy"
"3070",1,0,1,2,"dummy"
"3071",0,0,0,0,"dummy"
"3072",0,0,0,0,"dummy"
"3076",0,0,0,0,"dummy"
"3077",0,0,2,2,"dummy"
"3078",0,0,0,0,"dummy"
"3079",4,0,0,4,"dummy"
"3080",0,0,1,1,"dummy"
"3081",0,0,1,1,"dummy"
"3083",0,0,0,0,"dummy"
"3085",3,0,0,3,"dummy"
"3086",1,3,1,5,"dummy"
"3088",0,2,0,2,"dummy"
"3092",0,2,1,3,"dummy"
"3093",0,1,0,1,"dummy"
"3102",11,4,1,16,"dummy"
"3103",2,15,3,20,"dummy"
"3104",13,11,2,26,"dummy"
"3105",11,13,2,26,"dummy"
"3136",0,1,0,1,"dummy"
"3137",6,1,0,7,"dummy"
"3139",0,0,0,0,"dummy"
"3140",0,0,1,1,"dummy"
"3141",0,1,0,1,"dummy"
"3142",0,1,0,1,"dummy"
"3146",41,4,4,49,"dummy"
"3147",0,0,0,0,"dummy"
"3150",14,15,0,29,"dummy"
"3151",2,2,0,4,"dummy"
"3158",2,2,0,4,"dummy"
"3159",0,1,0,1,"dummy"
"3162",4,4,1,9,"dummy"
"3164",1,1,0,2,"dummy"
"3165",10,0,0,10,"dummy"
"3166",0,1,0,1,"dummy"
"3167",0,1,0,1,"dummy"
"3168",0,1,0,1,"dummy"
"3169",0,0,1,1,"dummy"
"3170",0,3,0,3,"dummy"
"3171",0,2,0,2,"dummy"
"3175",2,0,0,2,"dummy"
"3178",0,0,2,2,"dummy"
"3179",0,0,2,2,"dummy"
"3248",0,1,0,1,"dummy"
"3249",0,0,1,1,"dummy"
"3251",1,1,0,2,"dummy"
"3252",4,3,1,8,"dummy"
"3253",2,14,0,16,"dummy"
"3254",0,7,0,7,"dummy"
